market,league_code,season,close_odds_band,asian_handicap_line_bucket,over25_price_band,home_away_side,sample_size_bucket,sample_count,settled_count,hit_count,hit_rate,avg_close_odds,roi_proxy_flat_1u,max_fail_streak,max_drawdown_proxy,price_missing_count,settlement_uncertain_count,confidence_flag,risk_flags
1X2,N1,2020/21,GE_5_00,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,83,83,5,0.060241,9.608434,-0.527108,27,-43.75,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2020/21,GE_5_00,NOT_AH,NOT_FT_OVER25,DRAW,LT_100,71,71,15,0.211268,6.799296,0.225352,9,-9.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2020/21,GE_5_00,NOT_AH,NOT_FT_OVER25,HOME,LT_100,49,49,3,0.061224,8.0,-0.387755,23,-31.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2020/21,LT_1_50,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,30,30,24,0.8,1.302667,0.040667,1,-2.22,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2020/21,LT_1_50,NOT_AH,NOT_FT_OVER25,HOME,LT_100,60,60,46,0.766667,1.2635,-0.035833,2,-4.26,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2021/22,1_50_1_74,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,20,20,13,0.65,1.6015,0.0215,3,-3.43,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2021/22,1_50_1_74,NOT_AH,NOT_FT_OVER25,HOME,LT_100,29,29,17,0.586207,1.62931,-0.057586,3,-4.43,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2021/22,1_75_1_99,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,12,12,4,0.333333,1.825833,-0.3825,4,-5.44,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2021/22,1_75_1_99,NOT_AH,NOT_FT_OVER25,HOME,LT_100,38,38,16,0.421053,1.868684,-0.207632,5,-7.89,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2021/22,2_00_2_49,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,30,30,14,0.466667,2.245667,0.038,4,-5.7,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2021/22,2_00_2_49,NOT_AH,NOT_FT_OVER25,HOME,LT_100,59,59,22,0.372881,2.24678,-0.156949,10,-18.33,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2021/22,2_50_3_49,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,73,73,27,0.369863,2.920137,0.048493,8,-12.73,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2021/22,2_50_3_49,NOT_AH,NOT_FT_OVER25,DRAW,LT_100,74,74,17,0.22973,3.331757,-0.235811,9,-17.75,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2021/22,2_50_3_49,NOT_AH,NOT_FT_OVER25,HOME,LT_100,49,49,18,0.367347,2.824082,0.036122,8,-8.13,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2021/22,3_50_4_99,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,52,52,18,0.346154,4.008654,0.393846,8,-8.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2021/22,3_50_4_99,NOT_AH,NOT_FT_OVER25,DRAW,100_299,157,157,38,0.242038,3.876943,-0.080064,13,-32.25,0,0,LOW_CONFIDENCE,LOW_CONFIDENCE_RESEARCH_ONLY
1X2,N1,2021/22,3_50_4_99,NOT_AH,NOT_FT_OVER25,HOME,LT_100,21,21,4,0.190476,4.052857,-0.169048,11,-11.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2021/22,GE_5_00,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,91,91,12,0.131868,10.961538,-0.07967,18,-33.25,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2021/22,GE_5_00,NOT_AH,NOT_FT_OVER25,DRAW,LT_100,75,75,9,0.12,7.386667,-0.17,16,-32.75,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2021/22,GE_5_00,NOT_AH,NOT_FT_OVER25,HOME,LT_100,44,44,4,0.090909,9.034091,-0.267045,22,-22.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2021/22,LT_1_50,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,28,28,22,0.785714,1.269286,-0.012857,2,-3.57,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2021/22,LT_1_50,NOT_AH,NOT_FT_OVER25,HOME,LT_100,66,66,51,0.772727,1.246515,-0.051515,2,-4.4,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2022/23,1_50_1_74,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,16,16,9,0.5625,1.595625,-0.08875,3,-4.55,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2022/23,1_50_1_74,NOT_AH,NOT_FT_OVER25,HOME,LT_100,37,37,18,0.486486,1.612162,-0.206216,4,-8.93,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2022/23,1_75_1_99,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,18,18,12,0.666667,1.844444,0.227222,2,-2.15,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2022/23,1_75_1_99,NOT_AH,NOT_FT_OVER25,HOME,LT_100,29,29,14,0.482759,1.856897,-0.108621,4,-8.37,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2022/23,2_00_2_49,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,30,30,16,0.533333,2.232333,0.197,4,-4.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2022/23,2_00_2_49,NOT_AH,NOT_FT_OVER25,HOME,LT_100,53,53,23,0.433962,2.23434,-0.035472,5,-9.08,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2022/23,2_50_3_49,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,69,69,22,0.318841,2.930145,-0.042464,9,-15.85,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2022/23,2_50_3_49,NOT_AH,NOT_FT_OVER25,DRAW,LT_100,55,55,14,0.254545,3.317273,-0.16,8,-12.4,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2022/23,2_50_3_49,NOT_AH,NOT_FT_OVER25,HOME,LT_100,52,52,19,0.365385,2.855577,0.045769,8,-8.75,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2022/23,3_50_4_99,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,46,46,10,0.217391,3.991739,-0.163043,8,-13.25,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2022/23,3_50_4_99,NOT_AH,NOT_FT_OVER25,DRAW,100_299,169,169,45,0.266272,3.931716,0.056391,12,-20.7,0,0,LOW_CONFIDENCE,LOW_CONFIDENCE_RESEARCH_ONLY|HIGH_DRAWDOWN_RISK
1X2,N1,2022/23,3_50_4_99,NOT_AH,NOT_FT_OVER25,HOME,LT_100,25,25,4,0.16,4.0724,-0.3616,9,-11.17,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2022/23,GE_5_00,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,97,97,5,0.051546,9.582474,-0.695876,34,-72.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2022/23,GE_5_00,NOT_AH,NOT_FT_OVER25,DRAW,LT_100,82,82,14,0.170732,6.896341,0.170732,17,-22.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM|HIGH_DRAWDOWN_RISK
1X2,N1,2022/23,GE_5_00,NOT_AH,NOT_FT_OVER25,HOME,LT_100,42,42,6,0.142857,7.809524,0.029762,19,-19.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2022/23,LT_1_50,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,30,30,22,0.733333,1.328667,-0.034667,2,-4.77,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2022/23,LT_1_50,NOT_AH,NOT_FT_OVER25,HOME,LT_100,67,67,53,0.791045,1.260448,-0.011493,2,-4.74,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2022/23,PRICE_MISSING,NOT_AH,NOT_FT_OVER25,HOME,LT_100,1,1,0,0.0,,,0,0.0,1,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2023/24,1_50_1_74,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,25,25,18,0.72,1.6208,0.1724,2,-2.54,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2023/24,1_50_1_74,NOT_AH,NOT_FT_OVER25,HOME,LT_100,33,33,14,0.424242,1.610909,-0.314848,4,-12.83,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2023/24,1_75_1_99,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,15,15,5,0.333333,1.86,-0.392667,3,-6.74,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2023/24,1_75_1_99,NOT_AH,NOT_FT_OVER25,HOME,LT_100,26,26,16,0.615385,1.863462,0.148077,2,-2.34,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2023/24,2_00_2_49,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,36,36,15,0.416667,2.225556,-0.068333,6,-9.57,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2023/24,2_00_2_49,NOT_AH,NOT_FT_OVER25,HOME,LT_100,56,56,23,0.410714,2.200357,-0.104821,4,-8.85,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2023/24,2_50_3_49,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,60,60,23,0.383333,3.036167,0.129167,8,-8.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2023/24,2_50_3_49,NOT_AH,NOT_FT_OVER25,DRAW,LT_100,25,25,9,0.36,3.346,0.206,8,-8.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2023/24,2_50_3_49,NOT_AH,NOT_FT_OVER25,HOME,LT_100,43,43,9,0.209302,2.894651,-0.390698,8,-18.05,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2023/24,3_50_4_99,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,42,42,7,0.166667,4.05619,-0.305238,12,-16.15,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2023/24,3_50_4_99,NOT_AH,NOT_FT_OVER25,DRAW,100_299,187,187,51,0.272727,3.917968,0.068289,11,-20.57,0,0,LOW_CONFIDENCE,LOW_CONFIDENCE_RESEARCH_ONLY|HIGH_DRAWDOWN_RISK
1X2,N1,2023/24,3_50_4_99,NOT_AH,NOT_FT_OVER25,HOME,LT_100,28,28,5,0.178571,4.065714,-0.325,8,-12.5,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2023/24,GE_5_00,NOT_AH,NOT_FT_OVER25,AWAY,100_299,100,100,9,0.09,10.8325,-0.3775,19,-41.75,0,0,LOW_CONFIDENCE,LOW_CONFIDENCE_RESEARCH_ONLY
1X2,N1,2023/24,GE_5_00,NOT_AH,NOT_FT_OVER25,DRAW,LT_100,94,94,16,0.170213,7.220745,0.047872,12,-19.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2023/24,GE_5_00,NOT_AH,NOT_FT_OVER25,HOME,LT_100,44,44,3,0.068182,8.653409,-0.534091,23,-26.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2023/24,LT_1_50,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,28,28,21,0.75,1.276429,-0.053929,2,-2.89,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2023/24,LT_1_50,NOT_AH,NOT_FT_OVER25,HOME,LT_100,76,76,62,0.815789,1.262237,0.018421,2,-4.81,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2024/25,1_50_1_74,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,16,16,11,0.6875,1.611875,0.099375,1,-1.47,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2024/25,1_50_1_74,NOT_AH,NOT_FT_OVER25,HOME,LT_100,45,45,26,0.577778,1.613778,-0.070889,3,-7.14,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2024/25,1_75_1_99,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,18,18,10,0.555556,1.858889,0.028333,6,-6.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2024/25,1_75_1_99,NOT_AH,NOT_FT_OVER25,HOME,LT_100,26,26,16,0.615385,1.84,0.137308,5,-5.48,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2024/25,2_00_2_49,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,32,32,11,0.34375,2.238437,-0.219375,4,-8.72,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2024/25,2_00_2_49,NOT_AH,NOT_FT_OVER25,HOME,LT_100,52,52,22,0.423077,2.2125,-0.074038,6,-9.25,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2024/25,2_50_3_49,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,67,67,24,0.358209,2.910746,0.051642,6,-7.07,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2024/25,2_50_3_49,NOT_AH,NOT_FT_OVER25,DRAW,LT_100,63,63,16,0.253968,3.298095,-0.162698,12,-15.4,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2024/25,2_50_3_49,NOT_AH,NOT_FT_OVER25,HOME,LT_100,52,52,17,0.326923,2.866538,-0.078077,11,-16.25,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2024/25,3_50_4_99,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,47,47,7,0.148936,4.172979,-0.384468,18,-21.25,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2024/25,3_50_4_99,NOT_AH,NOT_FT_OVER25,DRAW,100_299,171,171,48,0.280702,3.920877,0.091287,10,-16.9,0,0,LOW_CONFIDENCE,LOW_CONFIDENCE_RESEARCH_ONLY
1X2,N1,2024/25,3_50_4_99,NOT_AH,NOT_FT_OVER25,HOME,LT_100,29,29,7,0.241379,4.014828,-0.055172,8,-9.25,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2024/25,GE_5_00,NOT_AH,NOT_FT_OVER25,AWAY,100_299,100,100,9,0.09,9.1075,-0.3875,17,-44.75,0,0,LOW_CONFIDENCE,LOW_CONFIDENCE_RESEARCH_ONLY
1X2,N1,2024/25,GE_5_00,NOT_AH,NOT_FT_OVER25,DRAW,LT_100,72,72,13,0.180556,6.756944,0.111111,12,-15.75,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2024/25,GE_5_00,NOT_AH,NOT_FT_OVER25,HOME,LT_100,37,37,4,0.108108,7.675676,-0.047297,16,-16.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2024/25,LT_1_50,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,26,26,18,0.692308,1.336923,-0.080769,5,-5.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,N1,2024/25,LT_1_50,NOT_AH,NOT_FT_OVER25,HOME,LT_100,65,65,47,0.723077,1.281231,-0.086,2,-6.84,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2020/21,1_50_1_74,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,16,16,11,0.6875,1.57875,0.09375,2,-2.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2020/21,1_50_1_74,NOT_AH,NOT_FT_OVER25,HOME,LT_100,18,18,13,0.722222,1.598889,0.159444,2,-2.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2020/21,1_75_1_99,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,10,10,6,0.6,1.851,0.126,2,-2.25,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2020/21,1_75_1_99,NOT_AH,NOT_FT_OVER25,HOME,LT_100,19,19,9,0.473684,1.823684,-0.128947,3,-4.65,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2020/21,2_00_2_49,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,31,31,13,0.419355,2.214839,-0.067097,3,-8.15,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2020/21,2_00_2_49,NOT_AH,NOT_FT_OVER25,HOME,LT_100,87,87,36,0.413793,2.228966,-0.085172,6,-12.48,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2020/21,2_50_3_49,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,99,99,32,0.323232,2.969293,-0.065253,10,-19.35,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2020/21,2_50_3_49,NOT_AH,NOT_FT_OVER25,DRAW,100_299,172,172,56,0.325581,3.146686,0.030523,11,-30.0,0,0,LOW_CONFIDENCE,LOW_CONFIDENCE_RESEARCH_ONLY|HIGH_DRAWDOWN_RISK
1X2,P1,2020/21,2_50_3_49,NOT_AH,NOT_FT_OVER25,HOME,LT_100,62,62,19,0.306452,2.862903,-0.118065,7,-9.73,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2020/21,3_50_4_99,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,51,51,12,0.235294,3.96451,-0.083333,8,-9.5,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2020/21,3_50_4_99,NOT_AH,NOT_FT_OVER25,DRAW,LT_100,88,88,16,0.181818,4.064545,-0.249886,16,-30.17,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2020/21,3_50_4_99,NOT_AH,NOT_FT_OVER25,HOME,LT_100,26,26,6,0.230769,3.988846,-0.095,5,-6.4,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2020/21,GE_5_00,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,68,68,5,0.073529,9.014706,-0.264706,36,-41.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2020/21,GE_5_00,NOT_AH,NOT_FT_OVER25,DRAW,LT_100,46,46,5,0.108696,5.934783,-0.375,23,-23.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2020/21,GE_5_00,NOT_AH,NOT_FT_OVER25,HOME,LT_100,44,44,4,0.090909,7.931818,-0.301136,29,-29.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2020/21,LT_1_50,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,31,31,23,0.741935,1.346452,0.003548,3,-3.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2020/21,LT_1_50,NOT_AH,NOT_FT_OVER25,HOME,LT_100,50,50,40,0.8,1.3004,0.0336,2,-2.88,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2021/22,1_50_1_74,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,14,14,12,0.857143,1.600714,0.380714,1,-1.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2021/22,1_50_1_74,NOT_AH,NOT_FT_OVER25,HOME,LT_100,24,24,10,0.416667,1.638333,-0.337083,5,-8.8,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2021/22,1_75_1_99,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,12,12,7,0.583333,1.854167,0.075,3,-3.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2021/22,1_75_1_99,NOT_AH,NOT_FT_OVER25,HOME,LT_100,31,31,14,0.451613,1.836452,-0.176452,6,-8.75,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2021/22,2_00_2_49,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,32,32,8,0.25,2.239375,-0.4375,5,-14.3,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2021/22,2_00_2_49,NOT_AH,NOT_FT_OVER25,HOME,LT_100,75,75,23,0.306667,2.206267,-0.327067,9,-28.7,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2021/22,2_50_3_49,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,81,81,26,0.320988,2.974198,-0.064938,10,-11.18,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2021/22,2_50_3_49,NOT_AH,NOT_FT_OVER25,DRAW,100_299,159,159,58,0.36478,3.185535,0.154403,13,-13.0,0,0,LOW_CONFIDENCE,LOW_CONFIDENCE_RESEARCH_ONLY
1X2,P1,2021/22,2_50_3_49,NOT_AH,NOT_FT_OVER25,HOME,LT_100,60,60,25,0.416667,2.857333,0.194,9,-9.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2021/22,3_50_4_99,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,60,60,13,0.216667,4.039667,-0.147,13,-21.9,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2021/22,3_50_4_99,NOT_AH,NOT_FT_OVER25,DRAW,LT_100,96,96,26,0.270833,3.986771,0.044271,13,-17.35,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2021/22,3_50_4_99,NOT_AH,NOT_FT_OVER25,HOME,LT_100,21,21,4,0.190476,4.060952,-0.254762,5,-7.2,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2021/22,GE_5_00,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,77,77,6,0.077922,9.636364,-0.441558,16,-34.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2021/22,GE_5_00,NOT_AH,NOT_FT_OVER25,DRAW,LT_100,51,51,3,0.058824,6.25,-0.656863,26,-33.5,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2021/22,GE_5_00,NOT_AH,NOT_FT_OVER25,HOME,LT_100,42,42,1,0.02381,8.154762,-0.821429,21,-34.5,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2021/22,LT_1_50,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,30,30,26,0.866667,1.341,0.151667,1,-1.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2021/22,LT_1_50,NOT_AH,NOT_FT_OVER25,HOME,LT_100,53,53,44,0.830189,1.266226,0.041509,2,-2.2,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2022/23,1_50_1_74,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,13,13,10,0.769231,1.573077,0.193846,1,-1.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2022/23,1_50_1_74,NOT_AH,NOT_FT_OVER25,HOME,LT_100,8,8,6,0.75,1.6325,0.21375,1,-1.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2022/23,1_75_1_99,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,5,5,3,0.6,1.858,0.108,1,-1.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2022/23,1_75_1_99,NOT_AH,NOT_FT_OVER25,HOME,LT_100,33,33,23,0.69697,1.87697,0.31697,2,-2.18,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2022/23,2_00_2_49,NOT_AH,NOT_FT_OVER25,AWAY,LT_100,18,18,11,0.611111,2.285,0.376667,2,-2.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
1X2,P1,2022/23,2_00_2_49,NOT_AH,NOT_FT_OVER25,HOME,100_299,104,104,52,0.5,2.220096,0.126058,4,-6.46,0,0,LOW_CONFIDENCE,LOW_CONFIDENCE_RESEARCH_ONLY
1X2,P1,2022/23,2_50_3_49,NOT_AH,NOT_FT_OVER25,AWAY,100_299,101,101,28,0.277228,3.000099,-0.173762,11,-22.12,0,0,LOW_CONFIDENCE,LOW_CONFIDENCE_RESEARCH_ONLY
1X2,P1,2022/23,2_50_3_49,NOT_AH,NOT_FT_OVER25,DRAW,100_299,173,173,43,0.248555,3.19526,-0.206358,10,-42.6,0,0,LOW_CONFIDENCE,LOW_CONFIDENCE_RESEARCH_ONLY
